variant,boundary,direction,kind,max,count_above_threshold,share_above_threshold,argmax_index,argmax_physical,value_at_argmax,quantiles_q50_q90_q95_q99,b_index,a_index,z_index,b,a,z,rate
I2_A77_B100,upper_b,b_forward,raw_offending,7.093524248e-02,,,,,,,99,76,1,3.447368421e+01,1.000000000e+01,1.300000000e+00,7.093524248e-02
I2_A77_B100,upper_b,b_forward,requested_offending,2.883593437e-02,,,,,,,99,73,1,3.447368421e+01,9.605263158e+00,1.300000000e+00,2.883593437e-02
I2_A77_B100,upper_b,b_forward,requested_offending,9.505536225e-02,,,,,,,99,74,1,3.447368421e+01,9.736842105e+00,1.300000000e+00,9.505536225e-02
I2_A77_B100,upper_b,b_forward,requested_offending,1.530560889e-01,,,,,,,99,75,1,3.447368421e+01,9.868421053e+00,1.300000000e+00,1.530560889e-01
I2_A77_B100,upper_b,b_forward,requested_offending,1.925385153e-01,,,,,,,99,76,1,3.447368421e+01,1.000000000e+01,1.300000000e+00,1.925385153e-01
I3_A153_B60,upper_a,a_forward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 152, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I3_A153_B60,upper_a,a_forward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 152, 0)","(-2.0, 10.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I3_A153_B60,lower_a,a_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I3_A153_B60,lower_a,a_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I3_A153_B60,upper_b,b_forward,raw,1.639241850e-01,13,4.248366013e-02,"(59, 152, 1)","(19.736842105263158, 10.0, 1.3)",1.639241850e-01,0.08977770396901286/0.1541049384436208/0.15937718834151746/0.16301478564611532,,,,,,,
I3_A153_B60,upper_b,b_forward,requested,4.449370735e-01,13,4.248366013e-02,"(59, 152, 1)","(19.736842105263158, 10.0, 1.3)",4.449370735e-01,0.24368233934446346/0.41828483291839924/0.43259522549840446/0.4424687038965987,,,,,,,
I3_A153_B60,lower_b,b_backward,raw,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I3_A153_B60,lower_b,b_backward,requested,0.000000000e+00,0,0.000000000e+00,"(0, 0, 0)","(-2.0, 0.0, 0.8)",0.000000000e+00,NOT_APPLICABLE,,,,,,,
I3_A153_B60,upper_b,b_forward,raw_offending,7.015659770e-03,,,,,,,59,140,1,1.973684211e+01,9.210526316e+00,1.300000000e+00,7.015659770e-03
I3_A153_B60,upper_b,b_forward,raw_offending,2.028249606e-02,,,,,,,59,141,1,1.973684211e+01,9.276315789e+00,1.300000000e+00,2.028249606e-02
I3_A153_B60,upper_b,b_forward,raw_offending,3.377984135e-02,,,,,,,59,142,1,1.973684211e+01,9.342105263e+00,1.300000000e+00,3.377984135e-02
I3_A153_B60,upper_b,b_forward,raw_offending,4.749935161e-02,,,,,,,59,143,1,1.973684211e+01,9.407894737e+00,1.300000000e+00,4.749935161e-02
I3_A153_B60,upper_b,b_forward,raw_offending,6.142613135e-02,,,,,,,59,144,1,1.973684211e+01,9.473684211e+00,1.300000000e+00,6.142613135e-02
I3_A153_B60,upper_b,b_forward,raw_offending,7.553411365e-02,,,,,,,59,145,1,1.973684211e+01,9.539473684e+00,1.300000000e+00,7.553411365e-02
I3_A153_B60,upper_b,b_forward,raw_offending,8.977770397e-02,,,,,,,59,146,1,1.973684211e+01,9.605263158e+00,1.300000000e+00,8.977770397e-02
I3_A153_B60,upper_b,b_forward,raw_offending,1.040763230e-01,,,,,,,59,147,1,1.973684211e+01,9.671052632e+00,1.300000000e+00,1.040763230e-01
