r_a,r_b,L,terminal_stage,terminal_stage_label,ge_finite,K,w,Y,T,init_success,init_exception_class,init_exception_message,init_warnings,init_vb_min,hjb_reached,hjb_exception_class,hjb_exception_message,hjb_converged,hjb_iterations,hjb_statistic,hjb_value_finite,hjb_consumption_finite,hjb_labor_finite,hjb_mu_a_finite,hjb_mu_b_finite,hjb_operator_nnz,hjb_operator_data_finite,hjb_row_sum_min,hjb_row_sum_max,hjb_post_operator_nnz,hjb_post_operator_data_finite,hjb_post_row_sum_min,hjb_post_row_sum_max,mu_a_min,mu_a_max,mu_b_min,mu_b_max,hjb_warnings,kfe_reached,kfe_exception_class,kfe_exception_message,kfe_contaminated_row_index,kfe_contaminated_nnz,kfe_contaminated_data_finite,kfe_raw_finite,kfe_raw_min,kfe_raw_max,kfe_normalization_factor,kfe_normalization_valid,kfe_mass_error,kfe_warnings,agg_reached,agg_exception_class,agg_exception_message,agg_finite
0.015,-0.012499999999999997,3.0,3,HJB_EXCEPTION,1,92.92341792563005,2.202629165644564,10.324824213958891,1.0036831245400537,1,,,,-0.1363437086507539,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,0.0062500000000000056,0.8999999999999999,6,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,27.87702537768901,2.202629165644564,3.097447264187668,0.29110493736201604,1,,,,0.05098536586272166,1,,,1,11,3.3183777503609235e-08,1,1,1,1,1,4041,1,-7.771561172376096e-16,1.1102230246251565e-15,3146,1,-0.2928509361304316,6.661338147750939e-16,-1.1111707239443596,0.1098186379334206,-0.8859129318673509,0.9662595042283229,,0,ValueError,faithful contaminated-row solve is non-finite,295,3143,1,,,,,,,MatrixRankWarning,,,,
0.015,0.06250000000000001,1.5999999999999999,6,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,49.55915622700268,2.202629165644564,5.506572914111409,0.4661309997546952,1,,,,0.13460245077831953,1,,,1,10,8.155805986120868e-08,1,1,1,1,1,4145,1,-6.661338147750939e-16,1.3322676295501878e-15,3125,1,-1.2483423797059634,1.1657341758564144e-15,-1.4201109265201723,0.05262351689586041,-0.17615694708431562,1.7205596986033347,,0,ValueError,faithful contaminated-row solve is non-finite,295,3122,1,,,,,,,MatrixRankWarning,,,,
0.015,0.1,1.95,6,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,60.40022165165953,2.202629165644564,6.7111357390732795,0.5442690309510348,1,,,,0.1161167901102921,1,,,1,10,9.285063384822934e-09,1,1,1,1,1,3918,1,-1.4988010832439613e-15,1.3322676295501878e-15,3118,1,-2.184388250111957,1.1657341758564144e-15,-1.6740343301709293,0.12927828333631447,-2.220446049250313e-16,2.0039796950483577,,0,ValueError,faithful contaminated-row solve is non-finite,295,3115,1,,,,,,,MatrixRankWarning,,,,
0.015,0.1,3.0,6,KFE_CONTAMINATED_ROW_SINGULAR_NONFINITE,1,92.92341792563005,2.202629165644564,10.324824213958891,0.8911831245400537,1,,,,0.09680671323142692,1,,,1,10,8.517531568941195e-09,1,1,1,1,1,3840,1,-1.7208456881689926e-15,1.1657341758564144e-15,3120,1,-2.17113816949582,1.1657341758564144e-15,-1.6469089511490183,0.12362577215481162,0.0,2.0215572532446076,,0,ValueError,faithful contaminated-row solve is non-finite,295,3117,1,,,,,,,MatrixRankWarning,,,,
0.03,-0.05,0.2,3,HJB_EXCEPTION,1,3.766482472623313,1.8413914310602864,0.5754348222063395,0.1052417429318086,1,,,,-2.002542527841062,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03,-0.05,0.55,3,HJB_EXCEPTION,1,10.357826799714111,1.8413914310602864,1.5824457610674338,0.20191479306247362,1,,,,-1.7806172349322882,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03,-0.05,0.8999999999999999,3,HJB_EXCEPTION,1,16.949171126804906,1.8413914310602864,2.589456699928528,0.29858784319313864,1,,,,-1.589531493100327,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03,-0.05,1.2499999999999998,3,HJB_EXCEPTION,1,23.5405154538957,1.8413914310602864,3.596467638789621,0.3952608933238036,1,,,,-1.4243798037164501,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03,-0.05,1.5999999999999999,3,HJB_EXCEPTION,1,30.1318597809865,1.8413914310602864,4.603478577650716,0.49193394345446867,1,,,,-1.281103811580418,0,ValueError,designated transfer FOCs require positive liquid derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
